mmsi,Date,Time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
419134228,2026-03-31,09:55:55,86.44868,20.4142,0.0,189.3,,VAYU VOYAGER,,VT6591,36,7.0,12,,9.2,37.0,A
419509759,2026-03-31,04:42:30,74.83619,12.62921,0.0,267.7,308.0,PEARL II,,ATG642,37,1.0,50,,8.5,,B
419377674,2026-03-31,20:30:01,88.08803,21.27218,0.0,156.2,20.0,PRIYA DEVI,IMO8147617,VU4386,89,5.0,120,,,52.0,B
419454918,2026-03-31,00:35:32,69.87955,23.16158,3.3,16.3,152.0,SHAKTI TRADER,,VU3219,52,,14,20.0,1.1,,B
419697499,2026-03-31,13:08:01,92.91012,12.15577,0.0,45.0,,GANGA PRINCE,IMO2368314,VU7601,52,,300,,,70.0,A
419960501,2026-03-31,22:57:09,79.14941,8.95907,0.0,13.3,,SHIVA EXPRESS,IMO8069581,ATG717,51,,35,25.0,1.3,36.0,B
419383959,2026-03-31,23:55:08,83.4284,18.00654,7.0,299.8,,OCEAN STAR PRINCE,,ATG223,60,,14,,7.2,60.0,A
419545228,2026-03-31,01:09:50,78.96838,8.90264,0.0,,,PRIYA MATA,IMO1077119,VT8081,57,,20,16.0,4.7,60.0,A
419255213,2026-03-31,15:59:14,84.01976,15.80766,15.0,122.8,43.0,RATNA STAR,IMO8632666,8T5072,52,,100,4.0,,33.0,A
419029084,2026-03-31,15:15:59,80.34289,13.2447,0.0,327.2,,PEARL GLORY,IMO8997563,VT0856,51,2.0,120,12.0,7.4,,A
419008943,2026-03-31,11:03:58,92.23253,12.18435,0.0,93.5,63.0,KRISHNA,IMO3998935,8T2683,52,1.0,150,,5.5,80.0,A
419110627,2026-03-31,07:49:12,80.321,12.99544,10.6,313.8,325.0,SHIVA PRIDE,IMO2827728,VT3770,37,,35,5.0,6.1,70.0,B
419215454,2026-03-31,10:42:12,82.96371,17.93296,0.0,337.2,145.0,AGNI PIONEER,,,60,,150,,10.8,,A
419287772,2026-03-31,11:50:26,70.32359,23.12477,7.0,122.0,,ANAND,IMO4818139,VT9837,53,,14,34.0,,,B
419718956,2026-03-31,21:26:27,72.27792,19.38437,7.9,8.7,195.0,ANAND MARINER,,VT2462,31,,30,7.0,1.7,50.0,A
419461033,2026-03-31,21:44:10,86.82667,20.29509,0.0,96.9,283.0,NEELAM,,VT3824,37,,12,48.0,10.8,,A
419868700,2026-03-31,16:55:02,85.95918,15.36219,0.0,336.0,306.0,YAMUNA MATA,,8T9141,52,,16,,12.0,,A
419547435,2026-03-31,12:26:18,74.64707,13.1754,0.0,232.7,243.0,JALDOOT DEVI,IMO8118071,ATG956,30,,300,2.0,5.6,30.0,A
419453194,2026-03-31,08:03:06,74.6678,12.89629,0.0,,326.0,SHIVA QUEEN,IMO9992192,VU4938,69,5.0,250,,,,B
419060566,2026-03-31,09:58:38,70.19557,23.0183,0.0,318.1,,PEARL PRINCE,,VT3613,38,3.0,28,4.0,2.2,90.0,A
419431735,2026-03-31,01:58:54,79.04205,9.01181,1.3,275.0,296.0,CORAL VOYAGER,IMO1207049,VT1080,89,,40,5.0,,,A
419767699,2026-03-31,03:41:14,78.31976,9.01255,0.0,211.6,,KAVERI STAR,IMO4567972,VT0249,30,8.0,200,16.0,,33.0,B
419545089,2026-03-31,23:56:43,92.70853,11.06878,0.0,151.9,,KAVERI DEVI,IMO7959959,AT2170,35,,8,48.0,,36.0,A
419636205,2026-03-31,00:21:36,69.81519,22.53002,0.0,,184.0,VISHAL EXPRESS,IMO2583230,AT1026,30,1.0,20,12.0,5.6,,B
419611223,2026-03-31,06:58:44,83.10436,17.85548,0.0,,300.0,GODAVARI EXPRESS,,VU8973,38,,250,44.0,,,A
419787255,2026-03-31,19:07:55,92.69375,11.85878,4.8,,332.0,RATNA EXPLORER,,ATG925,36,5.0,16,4.0,7.5,30.0,B
419567766,2026-03-31,13:22:50,79.12942,8.89021,0.0,95.6,42.0,TARA TRADER,IMO1115083,AT4443,38,,300,,1.1,99.0,A
419690782,2026-03-31,14:28:21,74.57593,13.034,4.2,260.0,43.0,MONSOON PRINCE,,VT5292,33,,8,,11.4,52.0,A
419845909,2026-03-31,01:10:21,71.35791,15.96107,5.9,352.8,200.0,BRAHMAPUTRA GLORY,IMO4121820,8T7023,37,,40,12.0,,57.0,B
419025662,2026-03-31,04:01:55,70.44314,22.91841,0.0,46.8,,SAMRAT MARINER,IMO8743027,,52,,22,32.0,8.1,57.0,A
419475469,2026-03-31,06:22:34,80.39419,12.84366,7.8,327.8,291.0,TUG MATSYA,IMO8413768,,52,7.0,14,,5.1,37.0,A
419701765,2026-03-31,14:32:22,78.90644,8.938,0.0,117.7,248.0,SHAKTI STAR,IMO4220912,8T6210,31,5.0,35,7.0,,36.0,A
419816470,2026-03-31,21:46:47,73.17054,19.27689,0.0,327.1,8.0,KAVERI II,,VU2068,90,,30,34.0,,,A
419331552,2026-03-31,00:32:45,80.21135,12.95299,0.0,236.8,319.0,KRISHNA DEVI,IMO1892419,ATG252,30,,250,30.0,,57.0,A
419890309,2026-03-31,04:31:00,76.35435,10.09275,0.0,49.5,103.0,OSV SEA QUEEN,IMO7524508,ATG403,35,7.0,20,34.0,,,A
419968527,2026-03-31,22:55:46,72.33398,19.39384,0.0,337.7,,RATNA MATA,,AT2336,60,,28,12.0,13.1,,A
419566277,2026-03-31,15:23:23,83.45826,17.88794,14.8,7.1,,PRIYA QUEEN,,ATG468,71,,30,,,30.0,B
419576665,2026-03-31,13:58:56,83.32065,17.81284,0.0,357.2,289.0,MALABAR MATA,IMO5066337,,57,,250,2.0,9.1,,A
419439920,2026-03-31,04:15:00,72.93351,11.01552,0.0,186.6,216.0,DURGA EXPLORER,IMO6119524,ATG402,37,,12,20.0,,33.0,A
419237281,2026-03-31,16:24:29,86.44066,20.0988,0.0,,209.0,ANAND II,,AT1509,71,3.0,250,5.0,,71.0,A
419138069,2026-03-31,18:56:07,86.79639,15.78409,0.0,217.5,,KONKAN EXPLORER,,,99,,14,2.0,,33.0,A
419843579,2026-03-31,23:59:20,70.48069,17.04474,0.0,6.0,,NEELAM DEVI,,VT5671,53,8.0,20,,,80.0,A
419714872,2026-03-31,16:14:55,85.622,14.94651,0.0,271.1,45.0,PSV CORAL,IMO3471287,,99,,150,44.0,,,A
419863341,2026-03-31,10:35:38,70.44058,22.58914,0.0,206.2,,TUG RAJHANS,IMO6655289,VT6087,50,7.0,28,9.0,,,A
419954814,2026-03-31,20:53:51,83.24602,17.96295,12.7,,,NEELAM I,IMO2764208,ATG756,36,8.0,28,12.0,,52.0,A
419904729,2026-03-31,05:00:30,80.61777,13.08595,0.0,264.6,294.0,CORAL PRIDE,IMO2015720,,57,,150,,8.8,30.0,A
419749261,2026-03-31,16:52:54,79.06513,9.09019,0.0,4.2,62.0,GANGA DEVI,,8T2676,52,5.0,14,14.0,,33.0,A
419688871,2026-03-31,18:53:33,79.3913,9.02339,0.0,,,PSV GODAVARI,,,52,,12,34.0,10.4,31.0,A
419826034,2026-03-31,01:40:51,86.34841,15.05833,11.9,50.3,160.0,NAVRATNA MATA,,,90,0.0,20,6.0,,70.0,B
419542961,2026-03-31,20:01:09,74.9922,12.82907,0.0,340.0,355.0,MATSYA PRINCE,IMO9892625,ATG609,35,3.0,14,34.0,7.9,71.0,A
419423401,2026-03-31,13:43:54,86.85535,14.16668,0.0,63.2,,MALABAR MARINER,IMO9102562,8T8967,60,,8,,9.2,,A
419539672,2026-03-31,15:58:55,85.50669,15.89541,5.0,187.4,117.0,MONSOON VOYAGER,IMO1131290,,65,5.0,80,,,80.0,B
419881609,2026-03-31,06:55:27,70.64248,17.73775,0.0,87.9,,ANAND MATA,IMO2152850,ATG251,30,,22,,11.7,57.0,A
419096348,2026-03-31,01:17:23,86.54506,16.17748,0.0,221.5,181.0,PEARL PIONEER,,VU1882,37,8.0,80,2.0,9.2,52.0,A
419628417,2026-03-31,23:53:39,79.11224,8.7971,0.0,318.0,56.0,BRAHMAPUTRA I,,ATG416,30,,250,6.0,,,A
419211022,2026-03-31,12:31:44,83.0392,17.91391,0.0,154.6,4.0,TRISHUL EXPRESS,IMO8234143,ATG371,36,,20,40.0,2.9,52.0,A
419260931,2026-03-31,01:51:18,78.2701,8.76498,0.0,121.0,261.0,KONKAN TRADER,IMO6350200,,30,7.0,80,,2.3,57.0,A
419110825,2026-03-31,13:07:40,72.82305,10.78911,0.0,85.7,299.0,SEA QUEEN III,,VU3711,70,,28,,,30.0,A
419848557,2026-03-31,22:55:57,92.18125,12.09302,0.0,60.1,66.0,KAVERI EXPLORER,IMO8812786,ATG694,80,3.0,18,40.0,,90.0,B
419844344,2026-03-31,20:06:11,70.23357,22.72393,0.0,339.0,68.0,RATNA PRINCE,IMO0595518,VU6945,57,,8,16.0,13.1,30.0,B
419164983,2026-03-31,16:05:58,74.799,12.76128,14.5,56.0,222.0,VISHAL GLORY,,VU9724,71,0.0,18,18.0,3.3,52.0,A
419182091,2026-03-31,13:45:28,77.85813,8.51602,0.0,,137.0,TUG VAYU,IMO5132797,AT5723,51,0.0,25,48.0,1.3,60.0,B
419620303,2026-03-31,15:33:05,78.02211,8.66199,16.6,247.2,57.0,VARUNA PIONEER,,AT1092,99,2.0,30,44.0,,71.0,A
419514754,2026-03-31,02:46:49,72.98244,11.18937,0.0,115.3,,MATSYA STAR,,VU6557,31,8.0,50,,,,A
419687887,2026-03-31,19:23:12,86.35853,20.11108,0.0,253.0,1.0,OM STAR,IMO0552472,8T6333,60,,14,6.0,,50.0,A
419917920,2026-03-31,05:20:52,77.89624,8.4974,10.2,53.9,,MONSOON VOYAGER,,VT4120,52,,18,32.0,6.0,57.0,A
419984362,2026-03-31,09:53:48,86.93378,15.0645,0.0,144.1,200.0,SURYA GLORY,IMO6620563,VT1595,55,0.0,18,34.0,3.6,37.0,A
419034199,2026-03-31,01:38:01,86.33198,20.50316,0.0,3.1,,PEARL PIONEER,IMO1568182,,38,8.0,10,12.0,9.5,71.0,A
419322889,2026-03-31,23:42:59,83.20798,17.91491,0.0,,220.0,RATNA PRINCE,IMO9129710,,52,5.0,12,30.0,,33.0,B
419551127,2026-03-31,09:23:29,86.28944,16.43545,0.0,,249.0,OCEAN STAR STAR,,8T5516,65,,250,3.0,,,B
419021462,2026-03-31,20:45:28,78.08293,8.49379,0.0,125.6,,VAYU EXPLORER,IMO3651559,ATG147,37,0.0,80,6.0,5.0,,A
419567303,2026-03-31,00:50:07,84.80954,15.55101,0.0,51.0,41.0,KAMAL PRINCE,IMO4201654,AT6778,52,,50,,,,B
419319925,2026-03-31,11:31:26,73.37058,19.4258,0.0,,208.0,INDRA GLORY,IMO9103368,8T6353,52,,150,2.0,5.5,37.0,A
419776655,2026-03-31,19:45:02,80.16866,13.47926,16.7,154.2,304.0,TRISHUL MARINER,IMO1111096,,37,,14,48.0,8.3,,A
419378613,2026-03-31,17:05:48,86.38125,14.55184,8.4,2.7,114.0,KRISHNA PRIDE,IMO0600025,8T9552,36,,22,,,99.0,B
419626265,2026-03-31,18:50:00,73.87601,15.28858,0.0,,,GODAVARI PRINCE,,,60,,150,6.0,,31.0,A
419275233,2026-03-31,10:48:38,73.88579,15.65427,14.5,277.3,140.0,OSV VAYU,,VT1244,32,2.0,80,,3.6,90.0,A
419713665,2026-03-31,23:04:00,69.03942,17.92565,0.0,237.4,16.0,OCEAN STAR,,VT3908,37,0.0,16,,2.4,50.0,A
419244731,2026-03-31,12:41:25,92.66045,11.78231,14.6,184.5,98.0,MATSYA EXPLORER,,8T4237,35,,50,,,70.0,A
419955172,2026-03-31,01:13:44,85.22942,14.25919,0.0,143.4,165.0,YAMUNA PIONEER,,VT0505,33,3.0,30,9.0,,60.0,B
419491966,2026-03-31,11:34:12,78.9298,8.81889,0.0,356.4,63.0,RATNA,,8T0742,51,8.0,120,32.0,9.1,,A
419445561,2026-03-31,20:15:35,72.23766,10.89505,5.4,177.6,,NEELAM I,IMO2156321,AT8004,79,0.0,28,4.0,,52.0,A
419297125,2026-03-31,05:23:18,72.97267,11.21024,7.4,240.5,,GODAVARI DEVI,,AT1583,52,,12,30.0,1.2,99.0,B
419153988,2026-03-31,11:24:32,72.56322,10.74946,0.0,329.0,186.0,KAVERI EXPLORER,,VU4912,37,,14,9.0,6.8,,B
419541815,2026-03-31,15:42:34,74.70851,12.83816,6.0,98.1,332.0,KAVERI EXPLORER,,8T7861,74,,14,9.0,,36.0,A
419439666,2026-03-31,03:41:18,74.86501,13.09444,0.0,282.8,,TUG DURGA,IMO9743251,AT7207,36,8.0,18,,,30.0,B
419907371,2026-03-31,01:38:41,79.49425,9.04036,0.0,,51.0,MALABAR TRADER,IMO4570545,8T7148,53,0.0,50,9.0,2.8,36.0,A
419531361,2026-03-31,09:58:23,71.19766,17.5364,0.0,95.5,169.0,KRISHNA PRINCE,,AT9167,37,,35,12.0,,33.0,A
419849824,2026-03-31,17:43:29,75.90936,10.12987,0.0,297.1,250.0,LAKSHMI I,,AT8821,37,5.0,20,20.0,2.0,,A
419666144,2026-03-31,21:44:15,76.30735,9.98834,0.0,245.9,69.0,KRISHNA GLORY,IMO6612875,AT7567,35,,60,,,,B
419439852,2026-03-31,22:36:21,86.50534,20.3459,13.6,45.3,,MEENA II,,VT5914,70,,30,3.0,,80.0,A
419828723,2026-03-31,23:17:22,79.08653,8.88054,0.0,289.9,102.0,AGNI MATA,,ATG087,30,8.0,14,12.0,,,A
419979162,2026-03-31,23:09:47,73.14352,18.52002,0.0,171.4,341.0,MATSYA EXPLORER,,ATG662,51,0.0,14,40.0,8.3,,B
419705277,2026-03-31,10:04:54,72.85077,18.53998,0.0,125.5,199.0,SAMRAT VOYAGER,IMO2446176,8T2988,32,5.0,30,,,52.0,A
419231177,2026-03-31,11:47:02,72.84684,11.28506,0.0,,,OCEAN STAR TRADER,,VT7590,37,2.0,300,25.0,,36.0,B
419743326,2026-03-31,19:14:35,79.24926,8.81538,0.0,,2.0,SURYA VOYAGER,,8T7339,37,,35,,,57.0,A
419191284,2026-03-31,03:40:26,70.30149,22.73057,0.0,295.6,128.0,ANAND MARINER,,8T9846,37,,300,5.0,,71.0,A
419643502,2026-03-31,07:26:09,86.94692,20.46371,0.0,84.8,,SAGAR PIONEER,IMO6991872,VT1078,52,,50,30.0,,,A
419389608,2026-03-31,17:33:19,73.08453,19.26882,7.7,197.8,,KAVERI VOYAGER,,,90,3.0,8,9.0,,60.0,A
419301027,2026-03-31,06:34:30,76.26145,9.83848,0.0,46.7,336.0,NAVRATNA PRINCE,IMO5374584,VU8458,30,,35,,8.8,,B
419348315,2026-03-31,05:10:07,72.77833,18.63213,0.0,,138.0,TARA I,,ATG066,37,,20,18.0,6.4,37.0,A
419095493,2026-03-31,00:59:44,78.11045,8.94754,0.0,290.6,347.0,TRISHUL MATA,,ATG320,99,,25,,10.6,70.0,B
419454490,2026-03-31,04:31:33,76.4016,10.04647,15.3,166.5,238.0,JALDOOT PRINCE,,VT4985,37,1.0,25,10.0,7.2,33.0,B
419031028,2026-03-31,16:01:52,86.80215,19.97937,0.0,351.0,180.0,VAYU II,IMO1813359,ATG164,30,2.0,180,16.0,,,A
419902504,2026-03-31,05:27:49,70.32711,15.57661,0.0,338.3,298.0,TARA II,IMO3989868,8T0978,53,,25,,4.7,,A
419375137,2026-03-31,14:55:29,78.15339,8.66119,16.5,217.8,214.0,NAVRATNA EXPRESS,IMO6929445,VT6682,60,,20,,1.2,,B
419120602,2026-03-31,02:39:30,70.61862,23.36688,0.0,45.9,,BRAHMAPUTRA III,IMO0157676,ATG229,31,,8,40.0,9.4,50.0,B
419941347,2026-03-31,12:25:10,72.88023,18.97121,9.1,102.7,,YAMUNA PRIDE,IMO9951542,,30,5.0,22,7.0,,90.0,A
419421388,2026-03-31,06:08:51,73.40183,19.43305,0.0,,13.0,TRISHUL GLORY,IMO7411767,VU4151,36,,30,7.0,,,A
419506185,2026-03-31,06:55:55,79.42654,9.09668,0.0,88.5,,VISHAL DEVI,,VT8306,36,1.0,180,,,70.0,B
419357824,2026-03-31,08:26:34,69.97067,17.50393,0.0,195.6,112.0,VARUNA PRIDE,IMO5361275,AT6277,70,,22,2.0,,90.0,B
419545667,2026-03-31,15:28:51,78.01099,8.99742,0.0,229.0,229.0,YAMUNA III,IMO9952980,VT6155,50,,10,32.0,,99.0,A
419425563,2026-03-31,20:07:56,72.22886,11.25201,0.0,,21.0,RATNA I,,,36,,16,,,,A
419008921,2026-03-31,21:24:55,72.68455,10.65543,0.0,153.0,154.0,SAMRAT DEVI,,VU6847,35,,120,32.0,1.2,,B
419173906,2026-03-31,08:27:03,79.98716,13.08145,0.0,,,RAJHANS EXPRESS,,ATG893,36,,25,20.0,5.2,,B
419604387,2026-03-31,19:51:51,83.03859,18.06758,8.3,,,INDRA,,VU3710,37,8.0,200,32.0,,52.0,A
419644859,2026-03-31,13:31:50,86.50314,20.06616,0.0,186.9,236.0,INDRA QUEEN,IMO7056227,,37,0.0,20,8.0,7.7,30.0,B
419215835,2026-03-31,22:53:40,72.59103,18.58117,16.4,210.4,,KAVERI II,IMO1342491,,79,,40,14.0,,,B
419732033,2026-03-31,03:19:31,68.93,17.34477,0.0,,26.0,OM VOYAGER,,VU8666,60,,100,14.0,,,A
419268774,2026-03-31,04:22:40,86.54373,20.25479,0.0,,,KAVERI EXPLORER,,VT3758,36,3.0,28,14.0,5.6,30.0,A
419476044,2026-03-31,22:45:55,72.28651,19.03662,12.9,358.9,251.0,NAVRATNA III,,,55,,18,6.0,11.4,57.0,A
419518439,2026-03-31,00:36:25,76.4398,10.05319,0.0,326.0,187.0,MEENA II,,VU4127,79,0.0,20,32.0,,30.0,B
419515791,2026-03-31,20:36:51,71.25403,15.76449,0.0,66.8,,KONKAN GLORY,,VU4324,57,0.0,28,7.0,8.1,99.0,A
419244741,2026-03-31,17:50:10,78.31342,8.66817,0.0,,197.0,TRISHUL PIONEER,IMO4358841,VU4374,50,,100,48.0,,50.0,B
419051502,2026-03-31,15:20:34,83.57238,17.56934,0.0,110.2,,RAJHANS PRIDE,IMO7345957,AT0381,37,8.0,25,40.0,,,B
419392250,2026-03-31,03:17:28,76.38089,10.10949,0.0,165.8,,RATNA PRINCE,,VU8507,36,2.0,80,34.0,,71.0,B
419316252,2026-03-31,14:33:33,72.85583,11.21842,13.1,214.8,177.0,NEELAM QUEEN,IMO5558099,VT3273,53,0.0,50,4.0,9.2,37.0,B
419046226,2026-03-31,18:50:09,78.94958,8.97895,0.0,236.0,6.0,VIJAY,IMO6604641,ATG857,31,,35,,,,A
419205943,2026-03-31,18:44:48,79.17299,9.13658,0.0,,235.0,SAMUDRA PRIDE,,VT8424,70,7.0,60,14.0,1.4,80.0,A
419321812,2026-03-31,05:15:58,87.96976,21.54488,0.0,,,SAGAR STAR,IMO1681546,VU4161,30,3.0,28,44.0,11.7,90.0,B
419736424,2026-03-31,18:15:40,93.1917,11.72555,0.0,1.8,,GODAVARI III,,,36,7.0,180,,8.6,52.0,A
419867805,2026-03-31,12:24:02,75.99107,10.14358,15.4,75.8,344.0,SAMRAT II,IMO8513854,AT7702,37,,180,16.0,,,B
419736826,2026-03-31,22:06:16,85.18725,13.87048,0.0,205.4,,JALDOOT PRIDE,,8T4551,90,7.0,120,18.0,,,B
419226408,2026-03-31,12:09:45,72.74668,11.02495,1.8,350.6,325.0,DURGA II,IMO6059329,VT5096,36,,20,7.0,10.0,,A
419524103,2026-03-31,21:01:47,80.3826,12.89604,0.0,350.1,,ANAND EXPRESS,IMO1006876,,60,,300,34.0,,,B
419704605,2026-03-31,14:32:34,92.87956,11.61387,0.0,,,MONSOON VOYAGER,,ATG341,31,,12,,7.1,37.0,B
419574949,2026-03-31,01:18:05,72.43074,10.61842,0.0,202.8,,OM GLORY,IMO2229464,VT3942,32,,35,,13.5,,A
419298585,2026-03-31,13:45:42,79.00147,8.99115,0.0,174.2,,NEELAM STAR,,VT3577,37,,8,,10.3,30.0,A
419581488,2026-03-31,19:34:41,68.66792,18.41131,0.0,,,VIJAY QUEEN,,8T4131,52,2.0,10,8.0,,57.0,A
419513717,2026-03-31,03:02:09,83.3215,17.3799,0.0,204.9,,RAJHANS GLORY,IMO4694725,8T4448,37,3.0,250,34.0,8.8,,B
419058772,2026-03-31,06:30:35,72.61557,18.86842,16.7,123.2,93.0,KRISHNA MATA,,ATG149,31,3.0,16,14.0,,99.0,A
419587964,2026-03-31,08:19:39,71.06871,16.91595,0.0,110.2,161.0,MONSOON,IMO6065274,,37,3.0,300,10.0,5.7,90.0,B
419833987,2026-03-31,09:58:28,70.02548,22.74314,8.6,,337.0,RATNA TRADER,IMO9601054,ATG417,80,,12,,,99.0,A
419938173,2026-03-31,11:56:10,86.4825,20.48395,0.0,248.2,,KONKAN GLORY,IMO3257375,AT4902,52,,50,,,,B
419509608,2026-03-31,11:54:29,72.65985,10.89361,0.0,,57.0,TARA GLORY,IMO3164772,VT2957,60,,50,2.0,,52.0,A
419562439,2026-03-31,11:53:30,83.01027,17.82289,0.0,321.5,295.0,VISHAL III,,VT2851,57,,22,8.0,,,A
419502716,2026-03-31,00:55:32,80.49193,13.29515,6.8,157.8,,DURGA MATA,,VT7955,31,8.0,12,32.0,4.2,57.0,A
419661554,2026-03-31,02:22:39,80.14056,13.37825,0.0,,241.0,GODAVARI I,,8T0282,83,,10,3.0,,37.0,A
419262282,2026-03-31,06:36:44,78.32193,9.00497,0.0,110.2,,TUG OM,,ATG086,30,,18,7.0,5.4,,A
419776872,2026-03-31,21:57:51,79.18575,8.70043,0.0,46.1,,SHIVA PRINCE,,VU3116,52,,14,9.0,,,B
419988942,2026-03-31,11:56:24,80.36349,13.22896,0.0,,323.0,PRIYA I,IMO3265097,AT3967,35,3.0,25,34.0,,,A
419245787,2026-03-31,03:30:48,92.72289,11.41085,0.0,153.5,278.0,AGNI III,IMO4254768,VT8268,36,3.0,250,,,60.0,A
419988085,2026-03-31,19:38:27,74.76852,13.1683,0.0,244.9,316.0,NAVRATNA PRIDE,IMO4064686,ATG524,74,0.0,300,34.0,,,A
419622723,2026-03-31,14:14:40,72.5128,11.01687,0.0,,141.0,RAJHANS STAR,,,37,,8,48.0,4.9,71.0,A
419741897,2026-03-31,05:35:42,70.61051,23.47899,0.0,341.7,130.0,SHIVA MARINER,,,37,,35,,,52.0,A
419444856,2026-03-31,09:08:51,84.30339,13.74928,0.0,210.8,,SHIVA EXPLORER,IMO6091919,,31,3.0,250,44.0,,50.0,B
419798066,2026-03-31,00:56:00,74.82831,12.70844,0.0,,,MALABAR PIONEER,IMO3470574,VU3885,36,,18,,,,A
419541165,2026-03-31,22:38:20,83.15616,17.44895,4.8,,,AGNI PRINCE,IMO8848826,VT3119,80,,16,14.0,,,A
419991537,2026-03-31,01:29:04,75.04561,12.69301,0.0,,,PRIYA,,8T7768,37,,20,20.0,7.5,,A
419454655,2026-03-31,08:32:43,76.47485,9.86424,0.0,286.3,,OM VOYAGER,,VU5837,57,5.0,10,25.0,7.2,33.0,B
419805721,2026-03-31,12:54:13,72.9337,19.21264,0.0,256.8,,NAVRATNA MARINER,,8T6289,36,,180,,5.5,31.0,B
419623392,2026-03-31,06:35:55,73.1244,19.46459,0.0,340.5,350.0,INDRA VOYAGER,,VU6471,37,2.0,20,9.0,9.1,,B
419409080,2026-03-31,13:35:09,70.68513,22.50173,0.0,138.5,,KAVERI DEVI,,AT1295,65,,60,7.0,11.2,70.0,B
419144152,2026-03-31,21:29:06,83.24812,18.02018,0.0,,,JALDOOT II,,VU7360,57,7.0,80,40.0,,,B
419988683,2026-03-31,10:17:15,76.01882,9.91874,17.0,145.5,251.0,OCEAN STAR EXPLORER,,AT0803,31,1.0,150,40.0,,60.0,A
419635806,2026-03-31,18:30:33,83.14666,17.44263,0.0,,,YAMUNA,,VT4035,30,,22,,6.0,70.0,A
419694346,2026-03-31,00:22:20,80.12247,13.03091,16.2,91.2,354.0,NEELAM II,IMO1271285,AT6484,52,,25,,,,B
419732807,2026-03-31,17:25:59,70.53309,22.72865,0.0,87.0,,DURGA PRINCE,IMO5090254,AT7306,37,8.0,28,32.0,3.3,,A
419713984,2026-03-31,20:16:27,73.64053,15.47827,0.0,147.5,,SAGAR STAR,IMO3060906,VT3098,52,1.0,80,40.0,,,A
419794577,2026-03-31,05:34:32,80.07907,13.40356,0.0,346.6,,PSV PRIYA,,8T3625,37,,50,20.0,,57.0,A
419628333,2026-03-31,06:57:10,86.81051,20.6136,0.0,324.0,209.0,OM III,IMO7496033,VU6862,37,,20,18.0,,71.0,A
419693265,2026-03-31,17:03:37,74.90757,13.04308,0.0,,43.0,BRAHMAPUTRA II,,VU2341,71,,30,,6.6,33.0,A
419822261,2026-03-31,19:22:50,70.18499,16.72904,0.0,,,SAGAR STAR,IMO7672095,8T9270,32,,150,,,31.0,B
419462135,2026-03-31,10:38:38,92.19969,12.13851,10.9,,,DURGA TRADER,IMO0752034,ATG504,37,,30,34.0,,,A
419463766,2026-03-31,01:18:36,92.55017,11.32434,6.6,146.5,,MATSYA II,IMO1581021,VU5129,40,,12,,10.2,70.0,B
419751910,2026-03-31,05:03:01,73.49869,15.59764,0.0,,119.0,KAMAL PRINCE,IMO3792749,VT7280,52,1.0,20,10.0,,80.0,A
419325326,2026-03-31,23:07:49,79.14737,8.87803,0.0,,123.0,SAMUDRA MARINER,IMO1017509,ATG170,52,1.0,35,44.0,1.8,99.0,A
419757475,2026-03-31,19:52:34,85.76169,14.07086,0.0,,,VIJAY GLORY,IMO2660256,VU6506,60,2.0,18,8.0,5.9,50.0,B
419624843,2026-03-31,06:54:56,83.19628,17.87898,0.0,175.4,,OM MARINER,,ATG367,30,,200,7.0,,70.0,A
419845525,2026-03-31,20:34:58,85.34123,13.68937,0.0,340.0,,MATSYA VOYAGER,IMO5325939,VU7970,70,7.0,14,,8.8,57.0,A
419176342,2026-03-31,13:14:41,79.04795,8.73541,0.0,128.2,287.0,GODAVARI PRINCE,IMO3991403,8T4366,36,0.0,20,6.0,,52.0,B
419276829,2026-03-31,16:10:14,72.41884,10.5862,5.0,102.5,,JALDOOT DEVI,,ATG806,31,7.0,30,,1.4,,A
419802711,2026-03-31,05:05:38,74.01407,15.46367,0.0,349.9,211.0,MEENA MATA,,VU8137,30,2.0,25,9.0,,30.0,A
419700332,2026-03-31,05:00:45,83.45477,17.55836,0.0,183.6,,SAGAR PRINCE,IMO3397051,AT8263,52,2.0,200,44.0,,,B
419453546,2026-03-31,04:20:19,88.10643,21.56132,17.4,73.6,,KAVERI MARINER,IMO3945703,AT3804,53,0.0,18,14.0,12.8,50.0,A
419927789,2026-03-31,10:23:20,72.95026,11.03362,0.0,,317.0,LAKSHMI MARINER,,VU1053,30,,35,4.0,9.2,,A
419247310,2026-03-31,17:20:56,73.88489,15.21755,0.0,97.2,245.0,PEARL EXPLORER,,ATG620,52,,250,,,80.0,A
419043370,2026-03-31,23:40:20,73.2784,19.02585,10.1,285.0,24.0,OM QUEEN,,8T8255,31,8.0,40,16.0,5.3,,B
419865619,2026-03-31,09:13:07,69.57601,16.49841,0.0,320.2,320.0,ANAND STAR,IMO3616188,,37,1.0,25,34.0,3.1,,B
419155868,2026-03-31,23:55:00,79.11068,8.83144,0.0,81.3,,LAKSHMI MATA,IMO7214364,8T1300,70,0.0,20,,9.5,,A
419560945,2026-03-31,14:07:02,78.22155,8.63227,0.0,,255.0,CORAL III,,AT7060,30,,12,30.0,2.2,,A
419765397,2026-03-31,01:15:01,76.32242,9.98158,8.1,34.2,,SHAKTI II,IMO7496804,8T7274,57,2.0,180,14.0,,31.0,B
